name	docked_protein	Mean rank	SD
737	2jam	3.0	1.0
200	2jam	3.0	1.7320508075688772
1676	2jam	10.333333333333334	8.504900548115383
1248	2jam	19.666666666666668	14.977761292440647
1894	2jam	24.0	3.605551275463989
205	2jam	26.666666666666668	9.018499505645789
695	2jam	26.666666666666668	21.77919496522618
138	2jam	29.333333333333332	13.650396819628847
1781	2jam	29.333333333333332	22.501851775650227
2330	2jam	30.0	11.357816691600547
2020	2jam	31.666666666666668	28.21937868439582
1982	2jam	33.0	22.869193252058544
985	2jam	34.0	36.49657518178932
141	2jam	35.0	52.0
2164	2jam	35.0	15.132745950421556
670	2jam	35.333333333333336	47.384948383778294
1822	2jam	37.333333333333336	43.50095784386056
1706	2jam	38.666666666666664	26.312227829154516
201	2jam	38.666666666666664	31.182259913824932
199	2jam	41.0	4.358898943540674
2301	2jam	41.333333333333336	28.37839553839035
681	2jam	42.666666666666664	29.365512652316042
454	2jam	43.666666666666664	33.231511150312336
624	2jam	43.666666666666664	45.45693933090231
662	2jam	44.0	37.403208418530085
1850	2jam	46.0	61.538605769061746
680	2jam	46.333333333333336	6.110100926607787
131	2jam	47.333333333333336	28.360771028541052
2432	2jam	47.333333333333336	3.785938897200182
137	2jam	48.333333333333336	58.6031853514238
211	2jam	48.666666666666664	48.01388688008223
95	2jam	49.0	9.0
1001	2jam	50.666666666666664	41.74126655161932
1413	2jam	51.0	85.73797291748855
1651	2jam	51.333333333333336	4.163331998932266
1160	2jam	51.333333333333336	40.796241656963126
2139	2jam	53.0	13.892443989449804
1521	2jam	55.0	84.87638069569178
1388	2jam	59.666666666666664	47.9617903474561
1355	2jam	64.0	86.65448632355972
526	2jam	66.0	24.020824298928627
1432	2jam	66.66666666666667	10.016652800877814
588	2jam	66.66666666666667	37.634204300520736
2267	2jam	68.33333333333333	47.25815626252608
213	2jam	69.33333333333333	37.978063843926186
1945	2jam	70.0	32.449961479175904
1971	2jam	71.66666666666667	88.32515685428095
1130	2jam	72.0	86.01744009211156
1516	2jam	72.33333333333333	13.576941236277536
247	2jam	73.0	51.39066063011839
200	2qfa	1.0	0.0
201	2qfa	11.0	15.588457268119896
1432	2qfa	16.666666666666668	12.342339054382412
247	2qfa	17.0	6.557438524302
1676	2qfa	18.0	12.288205727444508
2301	2qfa	18.333333333333332	25.69695182961071
1160	2qfa	18.666666666666668	14.468356276140469
670	2qfa	19.0	7.810249675906654
789	2qfa	19.666666666666668	17.95364401266031
737	2qfa	23.0	4.358898943540674
662	2qfa	23.0	14.933184523068078
695	2qfa	23.333333333333332	10.214368964029708
631	2qfa	24.0	16.09347693943108
2330	2qfa	25.666666666666668	9.073771725877465
1894	2qfa	31.666666666666668	41.88476254359494
681	2qfa	31.666666666666668	2.886751345948129
2361	2qfa	34.666666666666664	18.77054430040145
950	2qfa	35.333333333333336	27.501515109777742
1130	2qfa	35.333333333333336	30.0055550412475
138	2qfa	38.333333333333336	32.145502536643185
141	2qfa	40.333333333333336	60.351746729761956
1248	2qfa	42.0	33.8673884437522
1413	2qfa	43.333333333333336	63.81483631047981
1822	2qfa	45.333333333333336	31.895663237081827
526	2qfa	46.0	17.435595774162696
2267	2qfa	50.0	42.67317658670374
1850	2qfa	50.0	44.64302857109943
2164	2qfa	50.666666666666664	34.019602192461534
199	2qfa	52.0	30.04995840263344
617	2qfa	52.333333333333336	38.37099599089569
592	2qfa	52.333333333333336	31.085902485424697
680	2qfa	52.333333333333336	1.154700538379251
81	2qfa	52.666666666666664	10.016652800877813
872	2qfa	53.333333333333336	31.56474826976026
908	2qfa	53.333333333333336	57.95112883571236
382	2qfa	55.333333333333336	6.5064070986477125
2270	2qfa	56.333333333333336	21.939310229205777
1266	2qfa	56.666666666666664	81.73330614463931
1388	2qfa	57.666666666666664	20.305992547357377
131	2qfa	58.0	19.05255888325765
2359	2qfa	58.333333333333336	34.847285881877994
1516	2qfa	59.0	36.59234892706397
1594	2qfa	61.333333333333336	37.233497463081996
1300	2qfa	63.333333333333336	7.637626158259733
2350	2qfa	63.333333333333336	100.20146372849716
459	2qfa	64.0	39.585350825778974
874	2qfa	66.66666666666667	29.16047553338823
426	2qfa	67.0	11.269427669584644
137	2qfa	67.33333333333333	53.92896562454479
1893	2qfa	69.0	89.20201791439474
200	3e7o	2.0	1.7320508075688772
1248	3e7o	8.0	6.082762530298219
211	3e7o	10.666666666666666	12.423096769056148
1971	3e7o	15.0	15.620499351813308
2012	3e7o	17.333333333333332	4.163331998932266
737	3e7o	18.333333333333332	7.023769168568492
152	3e7o	20.333333333333332	17.897858344878397
141	3e7o	21.333333333333332	30.892285984260432
213	3e7o	22.0	15.588457268119896
670	3e7o	22.666666666666668	3.785938897200183
695	3e7o	22.666666666666668	8.082903768654761
1300	3e7o	22.666666666666668	8.32666399786453
1676	3e7o	22.666666666666668	13.279056191361391
1001	3e7o	24.333333333333332	13.316656236958785
1432	3e7o	26.666666666666668	14.571661996262929
1413	3e7o	27.333333333333332	37.81974792794544
1301	3e7o	28.666666666666668	31.50132272355136
591	3e7o	32.333333333333336	52.53887449625594
2330	3e7o	33.0	23.302360395462088
1982	3e7o	35.666666666666664	8.020806277010642
1706	3e7o	36.666666666666664	11.590225767142474
985	3e7o	36.666666666666664	20.256686138984662
199	3e7o	36.666666666666664	24.378952670968726
81	3e7o	37.333333333333336	10.503967504392488
908	3e7o	40.333333333333336	36.17089069035118
1521	3e7o	40.666666666666664	23.86070689089771
993	3e7o	42.0	29.512709126747414
662	3e7o	42.666666666666664	32.145502536643185
1553	3e7o	43.0	25.238858928247925
2164	3e7o	44.333333333333336	13.203534880225574
624	3e7o	45.0	64.08587988004847
1966	3e7o	45.666666666666664	28.290163190291665
617	3e7o	48.333333333333336	12.013880860626733
1329	3e7o	48.666666666666664	7.767453465154029
2109	3e7o	49.0	73.61385739111897
1945	3e7o	53.0	41.24318125460256
1894	3e7o	53.666666666666664	17.7857620959388
137	3e7o	54.0	35.93048844644336
205	3e7o	54.333333333333336	35.64173583501979
1976	3e7o	57.333333333333336	45.70922591045853
1548	3e7o	59.666666666666664	54.09559439855831
588	3e7o	61.0	88.34025130143111
1850	3e7o	61.666666666666664	43.015501081974314
2275	3e7o	62.666666666666664	76.50054466037045
920	3e7o	63.333333333333336	20.5993527406405
631	3e7o	64.0	19.078784028338912
1801	3e7o	66.0	6.082762530298219
1822	3e7o	66.66666666666667	37.421027956662726
247	3e7o	69.0	33.645207682521445
1516	3e7o	72.33333333333333	80.30774142841607
200	3elj	1.3333333333333333	0.5773502691896258
1248	3elj	11.666666666666666	9.71253485622231
201	3elj	15.333333333333334	2.516611478423583
1982	3elj	16.0	5.291502622129181
1676	3elj	16.0	10.816653826391969
1001	3elj	17.333333333333332	11.67618659209133
1850	3elj	19.333333333333332	16.289055630494154
993	3elj	21.0	19.974984355438178
1801	3elj	22.0	2.0
624	3elj	22.666666666666668	35.795716689756794
695	3elj	23.333333333333332	7.0945988845975885
737	3elj	23.333333333333332	11.239810200058244
985	3elj	26.333333333333332	20.984120980716188
1413	3elj	31.333333333333332	44.747439405326126
1160	3elj	33.666666666666664	24.378952670968726
681	3elj	37.333333333333336	7.637626158259734
2164	3elj	37.333333333333336	21.07921567168317
2301	3elj	38.333333333333336	14.6401275039985
1521	3elj	38.333333333333336	50.816663933530045
1548	3elj	39.333333333333336	7.505553499465134
2139	3elj	40.0	4.58257569495584
1434	3elj	41.333333333333336	23.115651263447745
1945	3elj	42.0	30.643106892089126
1432	3elj	42.333333333333336	6.350852961085883
199	3elj	44.333333333333336	7.234178138070236
137	3elj	46.0	16.46207763315433
1130	3elj	47.666666666666664	29.365512652316042
2020	3elj	47.666666666666664	53.15386470740705
2012	3elj	47.666666666666664	76.50054466037045
421	3elj	49.333333333333336	16.77299416721217
2330	3elj	50.333333333333336	14.640127503998501
37	3elj	52.666666666666664	47.37439533475159
591	3elj	52.666666666666664	67.03978918025723
141	3elj	53.333333333333336	24.090108620206205
1804	3elj	53.333333333333336	42.44211744639202
2267	3elj	54.0	28.61817604250837
1535	3elj	54.666666666666664	50.579969684978394
1622	3elj	55.0	18.35755975068582
1822	3elj	55.0	63.26926584053272
213	3elj	55.333333333333336	88.04733575374858
1781	3elj	56.666666666666664	7.505553499465134
1089	3elj	57.0	39.05124837953327
2103	3elj	57.333333333333336	37.44774136491189
1971	3elj	57.333333333333336	91.52231057689339
1706	3elj	59.666666666666664	33.201405592735576
1329	3elj	61.333333333333336	46.60829682935575
1300	3elj	62.0	47.885279575251516
1976	3elj	62.0	66.91038783328041
662	3elj	63.666666666666664	49.66219219218311
1687	3elj	64.0	21.79449471770337
200	3npc	1.6666666666666667	1.1547005383792517
141	3npc	8.0	10.392304845413264
695	3npc	9.333333333333334	1.5275252316519465
1248	3npc	9.666666666666666	7.571877794400366
1676	3npc	18.666666666666668	26.312227829154512
1936	3npc	21.666666666666668	8.504900548115383
81	3npc	23.666666666666668	6.506407098647712
1706	3npc	24.333333333333332	31.75426480542942
2330	3npc	30.0	19.078784028338912
737	3npc	30.333333333333332	32.624121954978854
137	3npc	31.333333333333332	48.21134029803915
1850	3npc	32.0	21.702534414210707
1432	3npc	35.333333333333336	3.214550253664317
382	3npc	35.333333333333336	18.502252115170556
789	3npc	35.666666666666664	23.180451534284945
39	3npc	35.666666666666664	17.50238079043344
136	3npc	36.0	24.24871130596428
886	3npc	37.0	26.962937525425527
591	3npc	37.0	50.38849074937649
624	3npc	38.333333333333336	17.925772879665004
294	3npc	38.666666666666664	32.129944496269104
2276	3npc	39.333333333333336	47.384948383778294
681	3npc	39.666666666666664	12.583057392117915
1976	3npc	40.0	44.30575583375144
662	3npc	46.333333333333336	29.022979401386987
201	3npc	47.0	27.712812921102035
1894	3npc	48.0	58.0430874437258
85	3npc	51.0	15.716233645501712
631	3npc	53.333333333333336	2.309401076758502
1413	3npc	54.0	81.40638795573723
138	3npc	54.333333333333336	5.686240703077328
1160	3npc	55.333333333333336	33.291640592396966
95	3npc	57.333333333333336	24.94660965609021
526	3npc	59.666666666666664	14.571661996262929
211	3npc	59.666666666666664	56.897568782271655
769	3npc	61.333333333333336	57.76965754903981
205	3npc	61.666666666666664	37.52776749732568
1822	3npc	62.333333333333336	58.6031853514238
247	3npc	62.333333333333336	73.32348418708247
1355	3npc	63.666666666666664	27.42869543622761
1971	3npc	65.66666666666667	42.359571921034956
1157	3npc	66.0	40.95119045888654
2350	3npc	66.33333333333333	90.01296202955068
1651	3npc	66.66666666666667	72.17571151941166
1535	3npc	69.33333333333333	55.139217743211894
950	3npc	70.0	24.43358344574123
1781	3npc	71.33333333333333	90.64399226277123
1982	3npc	73.33333333333333	45.654499595695206
454	3npc	73.33333333333333	14.742229591663989
408	3npc	74.33333333333333	62.14767359550422
200	3sx0	1.3333333333333333	0.5773502691896258
662	3sx0	4.666666666666667	0.5773502691896257
1130	3sx0	7.666666666666667	7.023769168568492
695	3sx0	11.666666666666666	2.0816659994661326
1413	3sx0	14.666666666666666	12.423096769056148
681	3sx0	15.0	6.244997998398398
1706	3sx0	15.0	19.157244060668017
737	3sx0	16.333333333333332	17.09775813764288
1521	3sx0	18.333333333333332	10.785793124908958
908	3sx0	19.0	12.165525060596439
2359	3sx0	19.0	28.583211855912904
1248	3sx0	20.0	13.856406460551018
421	3sx0	21.333333333333332	4.932882862316248
201	3sx0	23.666666666666668	23.692474191889147
1676	3sx0	24.666666666666668	16.77299416721217
1160	3sx0	25.666666666666668	12.503332889007368
205	3sx0	26.333333333333332	11.930353445448855
631	3sx0	26.666666666666668	17.3877351409933
1206	3sx0	27.0	14.798648586948742
906	3sx0	29.0	18.734993995195193
137	3sx0	32.0	13.45362404707371
2330	3sx0	32.333333333333336	11.930353445448855
2301	3sx0	33.333333333333336	32.316146634976974
1535	3sx0	34.0	11.269427669584644
1850	3sx0	34.666666666666664	26.38812864401971
1533	3sx0	36.0	13.0
1432	3sx0	36.0	22.60530911091463
2164	3sx0	37.0	27.622454633866266
1982	3sx0	38.333333333333336	30.105370506494907
1594	3sx0	40.666666666666664	17.7857620959388
199	3sx0	41.0	19.313207915827967
1936	3sx0	42.333333333333336	42.5715084690845
2270	3sx0	44.666666666666664	7.371114795831993
670	3sx0	45.333333333333336	18.230011885167087
1220	3sx0	46.333333333333336	27.42869543622761
37	3sx0	47.0	45.044422518220834
1969	3sx0	54.0	59.02541825349483
624	3sx0	56.666666666666664	39.46306289852998
2432	3sx0	57.0	5.5677643628300215
526	3sx0	61.0	13.856406460551018
1894	3sx0	63.0	85.74963556773871
1790	3sx0	64.66666666666667	19.756855350316588
1966	3sx0	64.66666666666667	35.019042438840806
1516	3sx0	66.0	15.0996688705415
2109	3sx0	69.0	79.77468270071653
1581	3sx0	69.33333333333333	3.2145502536643202
459	3sx0	70.66666666666667	48.27352621606727
467	3sx0	71.33333333333333	37.22006627255429
1689	3sx0	72.0	36.09709129556009
294	3sx0	72.0	61.73329733620261
200	4agl	6.333333333333333	1.5275252316519465
1706	4agl	9.333333333333334	11.846237095944574
1676	4agl	10.0	7.211102550927978
662	4agl	11.0	8.660254037844387
695	4agl	12.0	4.0
1894	4agl	13.666666666666666	4.618802153517007
737	4agl	15.333333333333334	19.655363983740756
1160	4agl	16.666666666666668	11.150485789118488
1248	4agl	21.0	16.522711641858304
670	4agl	22.333333333333332	10.214368964029708
624	4agl	26.0	43.30127018922193
138	4agl	26.666666666666668	23.692474191889147
1651	4agl	26.666666666666668	31.50132272355136
591	4agl	26.666666666666668	33.231511150312336
1100	4agl	27.333333333333332	4.163331998932266
39	4agl	32.333333333333336	17.03917055884274
201	4agl	33.0	25.059928172283335
1521	4agl	35.0	23.430749027719962
1982	4agl	35.666666666666664	13.316656236958785
205	4agl	36.666666666666664	14.224392195567914
1432	4agl	37.666666666666664	9.291573243177568
886	4agl	39.666666666666664	16.289055630494154
1850	4agl	41.0	17.52141546793523
993	4agl	42.0	18.734993995195193
305	4agl	44.0	7.211102550927978
663	4agl	44.333333333333336	6.110100926607786
1130	4agl	45.0	61.02458520956943
681	4agl	45.333333333333336	23.671361036774655
421	4agl	47.666666666666664	14.571661996262929
588	4agl	48.333333333333336	35.345909711497505
1413	4agl	51.333333333333336	62.30837289910027
141	4agl	53.0	56.31163290120435
2164	4agl	54.333333333333336	35.303446479534166
81	4agl	58.666666666666664	39.80368492154129
1822	4agl	61.333333333333336	33.50124375800596
1192	4agl	61.666666666666664	32.39341496868358
2350	4agl	61.666666666666664	97.34646030202298
1523	4agl	62.0	60.63002556489647
789	4agl	62.333333333333336	16.56301099840646
680	4agl	62.666666666666664	48.91148467725482
617	4agl	64.33333333333333	55.320279584735765
2432	4agl	65.33333333333333	8.02080627701064
95	4agl	68.66666666666667	29.02297940138699
2330	4agl	69.33333333333333	38.37099599089569
2275	4agl	70.33333333333333	39.62743157628732
1966	4agl	71.66666666666667	40.2781992315115
1388	4agl	73.33333333333333	35.3600527903075
219	4agl	74.0	19.313207915827967
985	4agl	74.0	33.15116890850155
592	4agl	74.66666666666667	35.13308032799477
200	4x21	1.3333333333333333	0.5773502691896258
1248	4x21	5.0	3.605551275463989
737	4x21	12.666666666666666	7.505553499465135
2275	4x21	12.666666666666666	13.316656236958785
1894	4x21	16.0	6.557438524302
1676	4x21	18.333333333333332	5.131601439446884
247	4x21	19.666666666666668	14.84362938547488
695	4x21	25.0	11.789826122551595
137	4x21	34.333333333333336	41.356176483487125
1413	4x21	35.333333333333336	46.60829682935575
1432	4x21	37.0	22.715633383201094
213	4x21	37.333333333333336	23.96525262402492
1521	4x21	37.666666666666664	43.730233629988
985	4x21	38.666666666666664	28.884828774519907
1706	4x21	39.0	17.435595774162696
1850	4x21	39.666666666666664	39.31072796748151
789	4x21	40.0	6.082762530298219
211	4x21	41.0	56.66568626602876
1781	4x21	42.333333333333336	5.507570547286102
1001	4x21	42.666666666666664	33.53108010985231
1982	4x21	43.333333333333336	11.590225767142474
895	4x21	43.666666666666664	5.859465277082315
670	4x21	49.333333333333336	38.734136537856806
908	4x21	52.0	5.5677643628300215
2350	4x21	52.0	55.560777532356404
2020	4x21	52.666666666666664	41.10150037812894
205	4x21	53.333333333333336	11.590225767142474
81	4x21	53.666666666666664	49.35922743857863
2330	4x21	54.333333333333336	35.92121007612819
993	4x21	54.333333333333336	49.52103929981006
293	4x21	54.666666666666664	18.58314648635514
138	4x21	55.0	21.166010488516726
199	4x21	55.0	36.51027252705737
591	4x21	57.333333333333336	93.2434090610877
1192	4x21	57.666666666666664	10.598742063723096
617	4x21	59.666666666666664	39.50105483823607
1157	4x21	62.666666666666664	46.92902442341342
2301	4x21	63.666666666666664	68.53709457901856
1516	4x21	64.0	38.157568056677825
681	4x21	64.66666666666667	39.31072796748152
624	4x21	65.33333333333333	108.83167431098968
1160	4x21	66.0	36.09709129556009
201	4x21	67.33333333333333	13.012814197295425
662	4x21	67.33333333333333	52.652951800761684
1301	4x21	67.66666666666667	97.28480525412658
141	4x21	69.66666666666667	61.07645481962205
1553	4x21	69.66666666666667	10.26320287889377
588	4x21	70.33333333333333	94.24082625557425
1971	4x21	70.66666666666667	107.68627272467617
152	4x21	71.33333333333333	39.70306453327417
1248	5l4q	1.3333333333333333	0.5773502691896257
200	5l4q	2.0	1.0
737	5l4q	4.666666666666667	0.5773502691896257
205	5l4q	9.333333333333334	7.76745346515403
1130	5l4q	15.333333333333334	11.50362261782493
1432	5l4q	16.333333333333332	11.846237095944574
789	5l4q	22.333333333333332	1.5275252316519463
1894	5l4q	22.666666666666668	13.613718571108091
1160	5l4q	24.0	7.0
1676	5l4q	25.333333333333332	3.0550504633038935
1976	5l4q	26.0	21.166010488516726
1822	5l4q	26.0	34.64101615137755
631	5l4q	30.333333333333332	22.052966542697455
137	5l4q	30.666666666666668	28.867513459481287
695	5l4q	31.666666666666668	11.372481406154654
985	5l4q	32.333333333333336	30.98924544633724
81	5l4q	32.666666666666664	23.671361036774655
993	5l4q	35.333333333333336	32.036437588054845
662	5l4q	36.333333333333336	30.237945256470937
138	5l4q	36.333333333333336	43.015501081974314
1850	5l4q	37.0	58.02585630561603
2139	5l4q	37.666666666666664	25.92939130279254
1982	5l4q	38.0	14.106735979665885
1413	5l4q	40.666666666666664	60.05275458572516
1548	5l4q	41.666666666666664	17.672954855748753
617	5l4q	43.666666666666664	8.386497083606084
681	5l4q	43.666666666666664	23.860706890897706
920	5l4q	45.0	22.11334438749598
1282	5l4q	46.0	10.583005244258363
201	5l4q	46.333333333333336	27.061657993059725
2109	5l4q	49.666666666666664	60.92892033618628
213	5l4q	53.0	29.715315916207253
2012	5l4q	54.0	50.22947341949744
1893	5l4q	57.0	13.228756555322953
1706	5l4q	58.0	38.742741255621034
1192	5l4q	58.666666666666664	34.42867022313429
677	5l4q	59.333333333333336	31.39001964531614
2103	5l4q	59.333333333333336	33.08070938376826
1790	5l4q	60.666666666666664	6.6583281184793925
956	5l4q	61.0	27.622454633866266
591	5l4q	61.0	89.21322771876378
2301	5l4q	62.0	27.622454633866266
2275	5l4q	62.333333333333336	62.96295206971583
152	5l4q	63.0	52.848841046895245
1973	5l4q	64.0	78.82258559575422
670	5l4q	66.33333333333333	25.540817005987368
1434	5l4q	66.33333333333333	37.072002014098636
37	5l4q	66.33333333333333	45.74203027122138
1945	5l4q	66.66666666666667	33.08070938376826
421	5l4q	67.0	31.796226191169293
1248	6e43	7.333333333333333	5.507570547286102
200	6e43	10.0	4.358898943540674
1651	6e43	11.333333333333334	4.932882862316247
1432	6e43	16.333333333333332	12.503332889007368
1822	6e43	22.666666666666668	7.505553499465136
1676	6e43	22.666666666666668	9.237604307034013
1894	6e43	24.333333333333332	37.81974792794544
2012	6e43	24.666666666666668	26.27419519858474
247	6e43	28.666666666666668	47.92007234273893
695	6e43	31.0	1.7320508075688772
1976	6e43	31.0	4.358898943540674
205	6e43	33.333333333333336	29.263173671584795
1160	6e43	34.333333333333336	26.501572280401277
1355	6e43	36.333333333333336	13.316656236958787
2301	6e43	38.0	33.8673884437522
201	6e43	38.0	29.46183972531247
786	6e43	38.666666666666664	26.27419519858474
1966	6e43	43.0	9.0
789	6e43	43.333333333333336	1.1547005383792526
81	6e43	43.666666666666664	33.85754470326124
199	6e43	44.0	28.930952282978865
1521	6e43	44.0	50.3189825016365
1413	6e43	45.666666666666664	24.54248017893329
737	6e43	46.333333333333336	56.01190349678658
141	6e43	46.333333333333336	58.6031853514238
211	6e43	47.666666666666664	54.04010856145029
591	6e43	48.333333333333336	50.84617324178225
213	6e43	49.333333333333336	75.92320681671272
1466	6e43	51.0	26.962937525425527
2164	6e43	52.333333333333336	16.50252505931542
1781	6e43	53.333333333333336	30.03886371574886
1523	6e43	53.666666666666664	3.785938897200182
1706	6e43	54.0	82.27393268830657
37	6e43	54.333333333333336	15.53490693030806
1265	6e43	57.333333333333336	14.29452109492771
670	6e43	60.333333333333336	5.507570547286101
662	6e43	61.0	47.286361670147556
681	6e43	62.0	20.42057785666214
1157	6e43	63.0	28.0
2350	6e43	63.0	96.19251530134764
2361	6e43	64.66666666666667	25.540817005987368
920	6e43	66.0	44.19275958796871
2330	6e43	66.33333333333333	49.90323970779185
454	6e43	66.66666666666667	36.93688310257558
624	6e43	67.66666666666667	25.482019804821856
2359	6e43	67.66666666666667	24.583192089989723
993	6e43	70.66666666666667	44.959240800232976
680	6e43	71.0	49.78955713801841
64	6e43	71.33333333333333	88.11545456577599
526	6e43	72.33333333333333	16.80277754817141
200	6q9y	5.333333333333333	2.0816659994661326
1676	6q9y	11.0	9.539392014169456
81	6q9y	15.333333333333334	2.3094010767585034
138	6q9y	16.0	12.165525060596439
201	6q9y	16.333333333333332	8.32666399786453
1413	6q9y	16.333333333333332	26.558112382722783
526	6q9y	16.666666666666668	2.081665999466133
2330	6q9y	20.0	6.082762530298219
789	6q9y	20.0	8.18535277187245
137	6q9y	20.333333333333332	16.289055630494154
1432	6q9y	21.333333333333332	10.066445913694333
382	6q9y	22.0	19.078784028338912
695	6q9y	23.0	14.798648586948742
1894	6q9y	23.666666666666668	37.52776749732568
37	6q9y	25.0	4.58257569495584
199	6q9y	25.666666666666668	18.14754345175493
1265	6q9y	26.333333333333332	8.504900548115382
1966	6q9y	26.333333333333332	19.03505538035898
2301	6q9y	29.0	5.5677643628300215
617	6q9y	29.666666666666668	4.163331998932265
2164	6q9y	30.333333333333332	11.930353445448853
1936	6q9y	30.333333333333332	38.695391629150535
662	6q9y	31.333333333333332	20.108041509140897
886	6q9y	32.333333333333336	14.294521094927712
408	6q9y	37.333333333333336	41.30778780488412
681	6q9y	38.333333333333336	20.428737928059416
1976	6q9y	40.666666666666664	7.3711147958319945
767	6q9y	41.333333333333336	12.858201014657274
1160	6q9y	43.0	35.59494346111537
872	6q9y	43.333333333333336	32.80751946327752
1850	6q9y	43.333333333333336	17.09775813764288
2017	6q9y	44.0	71.01408311032397
1535	6q9y	44.333333333333336	39.70306453327417
737	6q9y	48.0	9.16515138991168
874	6q9y	49.0	32.449961479175904
1355	6q9y	50.0	31.74901573277509
1825	6q9y	50.666666666666664	54.884727687520986
459	6q9y	55.0	23.811761799581316
1341	6q9y	56.333333333333336	89.77935917199082
670	6q9y	57.333333333333336	3.511884584284247
1982	6q9y	60.0	7.0
1781	6q9y	62.666666666666664	9.073771725877467
1248	6q9y	63.0	53.73081052803875
416	6q9y	63.333333333333336	19.139836293274126
727	6q9y	65.33333333333333	27.50151510977774
213	6q9y	65.66666666666667	4.725815626252609
1531	6q9y	66.33333333333333	46.26373669877233
1130	6q9y	66.66666666666667	46.92902442341342
247	6q9y	66.66666666666667	50.934598588124096
677	6q9y	67.0	28.792360097775937
200	6s1j	2.3333333333333335	1.5275252316519468
2275	6s1j	4.333333333333333	2.5166114784235836
2276	6s1j	6.666666666666667	4.725815626252609
1676	6s1j	15.0	4.358898943540674
1822	6s1j	18.333333333333332	17.897858344878397
1248	6s1j	20.0	18.083141320025124
1982	6s1j	22.333333333333332	7.76745346515403
199	6s1j	22.333333333333332	11.547005383792515
624	6s1j	25.0	39.84971769034255
1521	6s1j	25.666666666666668	24.664414311581236
1706	6s1j	26.333333333333332	6.806859285554046
205	6s1j	26.666666666666668	16.862186493255653
695	6s1j	27.666666666666668	15.30795000427338
789	6s1j	31.333333333333332	14.153915830374764
1413	6s1j	32.666666666666664	50.54041287260456
137	6s1j	32.666666666666664	28.936712552280937
737	6s1j	33.666666666666664	2.516611478423584
152	6s1j	35.666666666666664	42.72391992003231
201	6s1j	36.333333333333336	13.868429375143148
1432	6s1j	37.0	21.37755832643195
81	6s1j	38.666666666666664	13.316656236958785
2164	6s1j	39.0	15.588457268119896
1941	6s1j	40.0	51.96152422706632
670	6s1j	41.0	5.196152422706632
1971	6s1j	44.666666666666664	66.9726312259966
1850	6s1j	46.0	12.489995996796797
213	6s1j	47.666666666666664	65.30951946947194
39	6s1j	48.666666666666664	10.969655114602888
1894	6s1j	48.666666666666664	31.182259913824932
1001	6s1j	49.0	32.18695387886216
1804	6s1j	49.666666666666664	42.735621363604075
2012	6s1j	53.0	64.09368143584827
2266	6s1j	54.333333333333336	34.530180036213736
631	6s1j	56.0	39.68626966596886
381	6s1j	56.666666666666664	25.540817005987364
1160	6s1j	58.0	24.63736998950984
1157	6s1j	58.666666666666664	46.800997140374406
1114	6s1j	59.0	26.0
2330	6s1j	59.666666666666664	32.331615074619044
293	6s1j	61.0	37.04051835490427
95	6s1j	61.333333333333336	10.016652800877814
617	6s1j	61.666666666666664	11.015141094572204
211	6s1j	62.666666666666664	54.16948710605753
1801	6s1j	65.0	27.622454633866266
2020	6s1j	65.0	68.46166810705097
426	6s1j	65.33333333333333	25.813433195399124
141	6s1j	69.0	105.65983153497832
591	6s1j	71.0	69.46221994724903
727	6s1j	73.0	35.156791662493895
985	6s1j	74.66666666666667	62.68439465555469
